# Number of Traces
2967
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
2241; 98; 161; -6.93889e-17; 3.46945e-18; 6.93889e-18; 1.01673; 0.844653; 0.817174
2242; 98; 162; 4.16334e-17; -1.73472e-18; -3.46945e-18; -0.52204; 0.566283; -0.119457
2243; 98; 163; 0; 0; 0; -0.051603; 0.240661; -0.233236
2244; 98; 164; 2.77556e-17; -8.67362e-19; -3.46945e-18; -0.432511; 0.320413; 0.161715
2245; 98; 165; 2.77556e-17; -8.67362e-19; -3.46945e-18; -0.296609; 0.303404; 0.744911
2246; 98; 169; 2.77556e-17; -8.67362e-19; -3.46945e-18; -0.110569; 0.000949707; 0.0368736
2247; 98; 173; 8.32667e-17; -4.33681e-18; -8.67362e-18; -0.740171; 0.484784; 0.284513
2248; 98; 174; 1.38778e-17; -8.67362e-19; -1.73472e-18; 0.376376; 0.444197; -0.0829653
2249; 98; 180; 1.38778e-17; -8.67362e-19; -1.73472e-18; -0.168244; -0.0907687; 0.456113
2250; 98; 185; -1.38778e-17; 8.67362e-19; 1.73472e-18; -0.677906; 1.02877; -0.367395
2251; 98; 186; -1.38778e-17; 8.67362e-19; 1.73472e-18; 0.390894; 0.839834; 1.9173
2252; 98; 189; -1.38778e-17; 8.67362e-19; 1.73472e-18; -0.221069; 0.142232; 0.146482
2253; 98; 194; 4.16334e-17; -1.73472e-18; -3.46945e-18; -0.0462167; 0.899406; -0.153053
2254; 99; 110; 0; 0; 0; 0.113432; -0.11484; 0.0794411
2255; 99; 135; 0; 0; 0; -0.374574; 0.0100736; 0.325285
2256; 99; 189; 0; 6.93889e-18; -5.55112e-17; -0.221069; 0.142232; 0.146482
2257; 99; 195; 0; 0; 0; 0.373675; -0.430403; 0.0930082
2258; 100; 116; 0; 0; 0; 0.0147142; 0.46542; -0.292864
2259; 100; 118; 0; 0; 0; -0.0141067; -0.000894977; 0.00887667
2260; 100; 135; 0; 0; 0; -0.374574; 0.0100736; 0.325285
2261; 100; 142; 0; 0; 0; 0.184952; 0.0885356; -0.0644098
2262; 100; 164; 0; 0; 0; -0.432511; 0.320413; 0.161715
2263; 100; 183; 0; 0; 0; 0.290586; 0.0306385; -0.0602161
2264; 100; 189; 0; 0; 0; -0.221069; 0.142232; 0.146482
2265; 101; 106; 1.11022e-16; 1.11022e-16; 5.55112e-17; 0.129575; 1.36382; -0.234178
2266; 101; 107; 1.11022e-16; 1.11022e-16; 5.55112e-17; 1.70845; 0.335972; 0.132956
2267; 101; 108; -2.22045e-16; -2.22045e-16; -5.55112e-17; 0.428422; -0.230416; -0.0286411
2268; 101; 110; 0; 0; 0; 0.113432; -0.11484; 0.0794411
2269; 101; 113; 0; 0; 0; 1.62826; -0.350213; 0.0739908
2270; 101; 114; 0; 0; 0; -0.590293; 1.49364; 0.271714
2271; 101; 117; 1.11022e-16; 1.11022e-16; 5.55112e-17; 0.251046; -0.210899; 0.306247
2272; 101; 121; 0; 0; 0; 1.04574; -0.768825; 0.202238
2273; 101; 125; 2.22045e-16; 2.22045e-16; 1.11022e-16; 0.457759; 0.845308; 1.90629
2274; 101; 134; 1.11022e-16; 1.11022e-16; 5.55112e-17; 0.162181; 0.807633; 1.51964
2275; 101; 135; 0; 0; 0; -0.374574; 0.0100736; 0.325285
2276; 101; 138; 1.11022e-16; 1.11022e-16; 5.55112e-17; 0.0586351; 0.265623; -0.148431
2277; 101; 140; 1.11022e-16; 1.11022e-16; 5.55112e-17; 0.311325; -0.0649421; 0.988427
2278; 101; 143; 0; 0; 0; 0.000883839; -0.000427574; -0.00054243
2279; 101; 149; 2.22045e-16; 2.22045e-16; 1.11022e-16; 0.781446; 1.48124; 1.19246
2280; 101; 155; 1.11022e-16; 1.11022e-16; 5.55112e-17; -0.141466; 0.271111; 0.338911
2281; 101; 158; 0; 0; 0; -0.0341688; -0.00983025; 0.355217
2282; 101; 162; 1.11022e-16; 1.11022e-16; 5.55112e-17; -0.52204; 0.566283; -0.119457
2283; 101; 163; -2.22045e-16; -2.22045e-16; -5.55112e-17; -0.051603; 0.240661; -0.233236
2284; 101; 164; 0; 0; 0; -0.432511; 0.320413; 0.161715
2285; 101; 167; -2.22045e-16; -2.22045e-16; -5.55112e-17; 2.36444; 1.71596; 1.44125
2286; 101; 176; 0; 0; 0; -0.45857; 0.933503; 0.538439
2287; 101; 178; 1.11022e-16; 1.11022e-16; 5.55112e-17; -0.355367; 0.222103; 0.325857
2288; 101; 179; 1.11022e-16; 1.11022e-16; 5.55112e-17; -0.50319; -0.0520636; 0.470595
2289; 101; 180; 1.11022e-16; 1.11022e-16; 5.55112e-17; -0.168244; -0.0907687; 0.456113
2290; 101; 184; 1.11022e-16; 1.11022e-16; 5.55112e-17; -0.41872; 0.81176; 0.148067
2291; 101; 185; 0; 0; 0; -0.677906; 1.02877; -0.367395
2292; 101; 188; 1.11022e-16; 1.11022e-16; 5.55112e-17; -0.451111; 0.892134; 0.743016
2293; 101; 192; 0; 0; 0; 0.751919; 0.427222; -0.781838
2294; 101; 194; 1.11022e-16; 1.11022e-16; 5.55112e-17; -0.0462167; 0.899406; -0.153053
2295; 102; 110; 0; 0; 0; 0.113432; -0.11484; 0.0794411
2296; 102; 111; 0; -6.93889e-18; 0; -0.344359; -0.0568164; 0.177257
2297; 102; 124; 0; -6.93889e-18; 0; 0.00244775; -0.0085433; -0.00308358
2298; 102; 126; 0; 0; 0; -0.0980284; -0.00206795; 0.00948089
2299; 102; 134; -1.73472e-17; -4.16334e-17; 6.93889e-18; 0.162181; 0.807633; 1.51964
2300; 102; 135; 0; -6.93889e-18; 0; -0.374574; 0.0100736; 0.325285
2301; 102; 164; 1.38778e-17; 2.08167e-17; -5.20417e-18; -0.432511; 0.320413; 0.161715
2302; 102; 173; 2.08167e-17; 3.46945e-17; -8.67362e-18; -0.740171; 0.484784; 0.284513
2303; 102; 175; 6.93889e-18; 6.93889e-18; -3.46945e-18; -0.630504; 0.364581; 1.22612
2304; 102; 178; -3.46945e-18; -1.38778e-17; 1.73472e-18; -0.355367; 0.222103; 0.325857
2305; 102; 180; -3.46945e-18; -1.38778e-17; 1.73472e-18; -0.168244; -0.0907687; 0.456113
2306; 102; 189; 0; 0; 0; -0.221069; 0.142232; 0.146482
2307; 102; 195; 1.38778e-17; 2.08167e-17; -5.20417e-18; 0.373675; -0.430403; 0.0930082
2308; 103; 118; 0; 0; 0; -0.0141067; -0.000894977; 0.00887667
2309; 103; 135; 0; 0; 0; -0.374574; 0.0100736; 0.325285
2310; 103; 144; -1.38778e-17; -5.55112e-17; -2.77556e-17; 0.175559; 0.156205; 0.386334
2311; 103; 189; 0; 0; 0; -0.221069; 0.142232; 0.146482
2312; 104; 118; 1.38778e-17; 2.77556e-17; 5.55112e-17; -0.0141067; -0.000894977; 0.00887667
2313; 104; 119; -4.16334e-17; -2.77556e-17; -1.11022e-16; 0.068784; -0.133475; 0.128407
2314; 104; 159; -4.16334e-17; -2.77556e-17; -1.11022e-16; 0.196556; -0.0402242; 0.141854
2315; 104; 183; 0; 0; 0; 0.290586; 0.0306385; -0.0602161
2316; 104; 189; -1.38778e-17; -2.77556e-17; -5.55112e-17; -0.221069; 0.142232; 0.146482
2317; 105; 128; 5.55112e-17; 8.67362e-19; -5.55112e-17; 0.023092; 0.0790913; -0.212094
2318; 105; 144; -5.55112e-17; 0; 5.55112e-17; 0.175559; 0.156205; 0.386334
2319; 106; 110; 0; 0; 0; 0.113432; -0.11484; 0.0794411
2320; 106; 111; 1.38778e-17; 1.11022e-16; -2.77556e-17; -0.344359; -0.0568164; 0.177257
2321; 106; 112; 0; -1.11022e-16; 1.38778e-17; -0.114038; 0.0474443; -0.0332704
2322; 106; 114; 1.38778e-17; 1.11022e-16; -2.77556e-17; -0.590293; 1.49364; 0.271714
2323; 106; 125; 1.38778e-17; 1.11022e-16; -2.77556e-17; 0.457759; 0.845308; 1.90629
2324; 106; 126; -1.38778e-17; -2.22045e-16; 2.77556e-17; -0.0980284; -0.00206795; 0.00948089
2325; 106; 135; 1.38778e-17; 1.11022e-16; -2.77556e-17; -0.374574; 0.0100736; 0.325285
2326; 106; 143; 1.38778e-17; 1.11022e-16; -2.77556e-17; 0.000883839; -0.000427574; -0.00054243
2327; 106; 147; 1.38778e-17; 1.11022e-16; -2.77556e-17; 0.428276; 0.0177712; 0.106519
2328; 106; 149; 1.38778e-17; 1.11022e-16; -2.77556e-17; 0.781446; 1.48124; 1.19246
2329; 106; 162; 0; 0; 0; -0.52204; 0.566283; -0.119457
2330; 106; 163; 2.77556e-17; 2.22045e-16; -4.16334e-17; -0.051603; 0.240661; -0.233236
2331; 106; 164; 0; -1.11022e-16; 1.38778e-17; -0.432511; 0.320413; 0.161715
2332; 106; 167; 0; -1.11022e-16; 1.38778e-17; 2.36444; 1.71596; 1.44125
2333; 106; 173; 1.38778e-17; 1.11022e-16; -2.77556e-17; -0.740171; 0.484784; 0.284513
2334; 106; 176; 1.38778e-17; 1.11022e-16; -2.77556e-17; -0.45857; 0.933503; 0.538439
2335; 106; 178; 0; 0; 0; -0.355367; 0.222103; 0.325857
2336; 106; 179; 2.77556e-17; 2.22045e-16; -4.16334e-17; -0.50319; -0.0520636; 0.470595
2337; 106; 180; 1.38778e-17; 1.11022e-16; -2.77556e-17; -0.168244; -0.0907687; 0.456113
2338; 106; 185; 1.38778e-17; 1.11022e-16; -2.77556e-17; -0.677906; 1.02877; -0.367395
2339; 106; 188; 0; -1.11022e-16; 1.38778e-17; -0.451111; 0.892134; 0.743016
2340; 107; 110; -1.11022e-16; -2.77556e-17; -1.38778e-17; 0.113432; -0.11484; 0.0794411
2341; 107; 140; -1.11022e-16; -2.77556e-17; -1.38778e-17; 0.311325; -0.0649421; 0.988427
2342; 107; 143; 1.11022e-16; 2.77556e-17; 0; 0.000883839; -0.000427574; -0.00054243
2343; 107; 149; 1.11022e-16; 2.77556e-17; 0; 0.781446; 1.48124; 1.19246
2344; 107; 167; 0; 0; 0; 2.36444; 1.71596; 1.44125
2345; 108; 110; 2.77556e-17; -1.38778e-17; -1.73472e-18; 0.113432; -0.11484; 0.0794411
2346; 108; 140; 0; 0; 0; 0.311325; -0.0649421; 0.988427
2347; 108; 143; 2.77556e-17; -1.38778e-17; -1.73472e-18; 0.000883839; -0.000427574; -0.00054243
2348; 108; 144; 0; 0; 0; 0.175559; 0.156205; 0.386334
2349; 108; 149; -2.77556e-17; 1.38778e-17; 1.73472e-18; 0.781446; 1.48124; 1.19246
2350; 108; 168; -5.55112e-17; 2.77556e-17; 3.46945e-18; 0.710454; 0.47881; -0.218669
2351; 109; 110; 1.11022e-16; 5.55112e-17; 0; 0.113432; -0.11484; 0.0794411
2352; 109; 135; 2.22045e-16; 1.11022e-16; 5.55112e-17; -0.374574; 0.0100736; 0.325285
2353; 109; 153; 0; 0; 0; 0.597608; -0.734653; 0.895528
2354; 109; 164; 0; 0; 0; -0.432511; 0.320413; 0.161715
2355; 109; 197; 0; -5.55112e-17; -5.55112e-17; 0.487801; -0.0417098; -0.198491
2356; 110; 111; -1.38778e-17; 6.93889e-18; -6.93889e-18; -0.344359; -0.0568164; 0.177257
2357; 110; 113; 6.93889e-18; -1.38778e-17; 6.93889e-18; 1.62826; -0.350213; 0.0739908
2358; 110; 114; 2.08167e-17; -2.77556e-17; 1.38778e-17; -0.590293; 1.49364; 0.271714
2359; 110; 115; -1.38778e-17; 6.93889e-18; -6.93889e-18; 1.43117; 1.02663; 2.23724
2360; 110; 116; 0; 0; 0; 0.0147142; 0.46542; -0.292864
2361; 110; 117; 0; 0; 0; 0.251046; -0.210899; 0.306247
2362; 110; 118; 0; 0; 0; -0.0141067; -0.000894977; 0.00887667
2363; 110; 119; 0; 0; 0; 0.068784; -0.133475; 0.128407
2364; 110; 120; 6.93889e-18; -1.38778e-17; 6.93889e-18; -0.173398; -0.0823015; 0.666999
2365; 110; 122; -1.38778e-17; 6.93889e-18; -6.93889e-18; -0.102493; -0.0624621; 0.248217
2366; 110; 123; 6.93889e-18; -1.38778e-17; 6.93889e-18; -0.355661; 1.06044; 0.0285952
2367; 110; 125; -2.08167e-17; 1.38778e-17; -1.38778e-17; 0.457759; 0.845308; 1.90629
2368; 110; 126; 0; 0; 0; -0.0980284; -0.00206795; 0.00948089
2369; 110; 127; 0; 0; 0; 0.264904; -0.279334; 0.0861948
2370; 110; 130; -4.85723e-17; 4.16334e-17; -3.46945e-17; 0.880119; 0.150474; 1.45884
2371; 110; 133; -1.38778e-17; 6.93889e-18; -6.93889e-18; -0.800627; 1.27093; 1.08248
2372; 110; 134; 1.38778e-17; -2.08167e-17; 6.93889e-18; 0.162181; 0.807633; 1.51964
2373; 110; 135; 0; 0; 0; -0.374574; 0.0100736; 0.325285
2374; 110; 136; 0; 0; 0; 1.218; 0.965592; 1.18329
2375; 110; 138; -1.38778e-17; 6.93889e-18; -6.93889e-18; 0.0586351; 0.265623; -0.148431
2376; 110; 139; 1.38778e-17; -2.08167e-17; 6.93889e-18; -0.165178; -0.228887; 0.40895
2377; 110; 140; 1.38778e-17; -2.08167e-17; 6.93889e-18; 0.311325; -0.0649421; 0.988427
2378; 110; 142; -1.38778e-17; 6.93889e-18; -6.93889e-18; 0.184952; 0.0885356; -0.0644098
2379; 110; 143; -1.38778e-17; 6.93889e-18; -6.93889e-18; 0.000883839; -0.000427574; -0.00054243
2380; 110; 144; 0; 0; 0; 0.175559; 0.156205; 0.386334
2381; 110; 148; -1.38778e-17; 6.93889e-18; -6.93889e-18; 0.686818; -0.224365; 0.707961
2382; 110; 149; -8.32667e-17; 7.63278e-17; -5.55112e-17; 0.781446; 1.48124; 1.19246
2383; 110; 150; -2.77556e-17; 2.08167e-17; -2.08167e-17; 0.510219; 1.1815; 0.779214
2384; 110; 152; 6.93889e-17; -7.63278e-17; 4.85723e-17; 2.29628; 0.936463; 0.734653
2385; 110; 155; -2.08167e-17; 1.38778e-17; -1.38778e-17; -0.141466; 0.271111; 0.338911
2386; 110; 156; 0; 0; 0; 0.57268; 0.32621; -0.0323626
2387; 110; 158; 0; 0; 0; -0.0341688; -0.00983025; 0.355217
2388; 110; 160; -2.77556e-17; 2.08167e-17; -2.08167e-17; 1.72426; 0.570226; 1.33133
2389; 110; 163; 1.38778e-17; -2.08167e-17; 6.93889e-18; -0.051603; 0.240661; -0.233236
2390; 110; 164; 6.93889e-18; -1.38778e-17; 6.93889e-18; -0.432511; 0.320413; 0.161715
2391; 110; 166; 0; 0; 0; 1.65807; 0.716292; -0.340136
2392; 110; 167; 4.16334e-17; -4.85723e-17; 2.77556e-17; 2.36444; 1.71596; 1.44125
2393; 110; 168; -2.77556e-17; 2.08167e-17; -2.08167e-17; 0.710454; 0.47881; -0.218669
2394; 110; 170; 0; 0; 0; 0.281231; 0.0111975; -0.0296202
2395; 110; 171; -2.08167e-17; 1.38778e-17; -1.38778e-17; 0.0720303; 1.06944; 1.8272
2396; 110; 173; -2.08167e-17; 1.38778e-17; -1.38778e-17; -0.740171; 0.484784; 0.284513
2397; 110; 174; -2.08167e-17; 1.38778e-17; -1.38778e-17; 0.376376; 0.444197; -0.0829653
2398; 110; 175; 1.38778e-17; -2.08167e-17; 6.93889e-18; -0.630504; 0.364581; 1.22612
2399; 110; 176; 3.46945e-17; -4.16334e-17; 2.08167e-17; -0.45857; 0.933503; 0.538439
2400; 110; 178; -1.38778e-17; 6.93889e-18; -6.93889e-18; -0.355367; 0.222103; 0.325857
2401; 110; 179; 0; 0; 0; -0.50319; -0.0520636; 0.470595
2402; 110; 180; 1.38778e-17; -2.08167e-17; 6.93889e-18; -0.168244; -0.0907687; 0.456113
2403; 110; 181; 0; 0; 0; -0.041223; -0.180728; 0.0860219
2404; 110; 182; 2.08167e-17; -2.77556e-17; 1.38778e-17; 0.555693; -0.492003; 0.382545
2405; 110; 187; 0; 0; 0; 1.63677; -0.195595; 0.842229
2406; 110; 188; 6.93889e-18; -1.38778e-17; 6.93889e-18; -0.451111; 0.892134; 0.743016
2407; 110; 189; -1.38778e-17; 6.93889e-18; -6.93889e-18; -0.221069; 0.142232; 0.146482
2408; 110; 190; 1.17961e-16; -1.249e-16; 8.32667e-17; 1.87162; 2.07643; 0.201804
2409; 110; 192; -1.38778e-17; 6.93889e-18; -6.93889e-18; 0.751919; 0.427222; -0.781838
2410; 110; 194; -1.38778e-17; 6.93889e-18; -6.93889e-18; -0.0462167; 0.899406; -0.153053
2411; 110; 197; 6.93889e-18; -1.38778e-17; 6.93889e-18; 0.487801; -0.0417098; -0.198491
2412; 110; 198; 0; 0; 0; 0.0406361; 0.368504; -0.0743201
2413; 111; 112; 0; 0; 0; -0.114038; 0.0474443; -0.0332704
2414; 111; 114; 0; 0; 0; -0.590293; 1.49364; 0.271714
2415; 111; 120; 2.77556e-17; 3.46945e-18; -1.38778e-17; -0.173398; -0.0823015; 0.666999
2416; 111; 123; 0; 0; 0; -0.355661; 1.06044; 0.0285952
2417; 111; 126; -2.77556e-17; -6.93889e-18; 0; -0.0980284; -0.00206795; 0.00948089
2418; 111; 134; -2.77556e-17; -6.93889e-18; 0; 0.162181; 0.807633; 1.51964
2419; 111; 138; -5.55112e-17; -1.04083e-17; 1.38778e-17; 0.0586351; 0.265623; -0.148431
2420; 111; 149; -2.77556e-17; -6.93889e-18; 0; 0.781446; 1.48124; 1.19246
2421; 111; 162; 2.77556e-17; 3.46945e-18; -1.38778e-17; -0.52204; 0.566283; -0.119457
2422; 111; 163; -5.55112e-17; -1.04083e-17; 1.38778e-17; -0.051603; 0.240661; -0.233236
2423; 111; 164; -2.77556e-17; -6.93889e-18; 0; -0.432511; 0.320413; 0.161715
2424; 111; 173; 8.32667e-17; 1.04083e-17; -4.16334e-17; -0.740171; 0.484784; 0.284513
2425; 111; 175; 2.77556e-17; 3.46945e-18; -1.38778e-17; -0.630504; 0.364581; 1.22612
2426; 111; 176; 2.77556e-17; 3.46945e-18; -1.38778e-17; -0.45857; 0.933503; 0.538439
2427; 111; 180; -2.77556e-17; -6.93889e-18; 0; -0.168244; -0.0907687; 0.456113
2428; 111; 181; 0; 0; 0; -0.041223; -0.180728; 0.0860219
2429; 111; 185; 2.77556e-17; 3.46945e-18; -1.38778e-17; -0.677906; 1.02877; -0.367395
2430; 111; 189; -5.55112e-17; -1.04083e-17; 1.38778e-17; -0.221069; 0.142232; 0.146482
2431; 111; 194; -2.77556e-17; -6.93889e-18; 0; -0.0462167; 0.899406; -0.153053
2432; 112; 114; 4.85723e-17; -2.08167e-17; 1.38778e-17; -0.590293; 1.49364; 0.271714
2433; 112; 118; 0; 0; 0; -0.0141067; -0.000894977; 0.00887667
2434; 112; 120; 0; 0; 0; -0.173398; -0.0823015; 0.666999
2435; 112; 122; 1.38778e-17; -3.46945e-18; 3.46945e-18; -0.102493; -0.0624621; 0.248217
2436; 112; 126; 0; 0; 0; -0.0980284; -0.00206795; 0.00948089
2437; 112; 134; -1.38778e-17; 6.93889e-18; -3.46945e-18; 0.162181; 0.807633; 1.51964
2438; 112; 135; -1.38778e-17; 6.93889e-18; -3.46945e-18; -0.374574; 0.0100736; 0.325285
2439; 112; 140; 4.85723e-17; -2.08167e-17; 1.38778e-17; 0.311325; -0.0649421; 0.988427
2440; 112; 142; 3.46945e-17; -1.38778e-17; 1.04083e-17; 0.184952; 0.0885356; -0.0644098
2441; 112; 149; -8.32667e-17; 3.46945e-17; -2.42861e-17; 0.781446; 1.48124; 1.19246
2442; 112; 158; 0; 0; 0; -0.0341688; -0.00983025; 0.355217
2443; 112; 162; 2.77556e-17; -1.04083e-17; 6.93889e-18; -0.52204; 0.566283; -0.119457
2444; 112; 163; 0; 0; 0; -0.051603; 0.240661; -0.233236
2445; 112; 169; 0; 0; 0; -0.110569; 0.000949707; 0.0368736
2446; 112; 173; 1.38778e-17; -3.46945e-18; 3.46945e-18; -0.740171; 0.484784; 0.284513
2447; 112; 180; 0; 0; 0; -0.168244; -0.0907687; 0.456113
2448; 112; 185; 8.32667e-17; -3.46945e-17; 2.42861e-17; -0.677906; 1.02877; -0.367395
2449; 112; 192; 1.38778e-17; -3.46945e-18; 3.46945e-18; 0.751919; 0.427222; -0.781838
2450; 112; 194; 1.38778e-17; -3.46945e-18; 3.46945e-18; -0.0462167; 0.899406; -0.153053
2451; 113; 140; 1.11022e-16; -2.77556e-17; 6.93889e-18; 0.311325; -0.0649421; 0.988427
2452; 114; 118; -5.55112e-17; 2.22045e-16; 2.77556e-17; -0.0141067; -0.000894977; 0.00887667
2453; 114; 120; 0; 0; 0; -0.173398; -0.0823015; 0.666999
2454; 114; 122; 1.11022e-16; -1.11022e-16; -5.55112e-17; -0.102493; -0.0624621; 0.248217
2455; 114; 126; 5.55112e-17; 0; -2.77556e-17; -0.0980284; -0.00206795; 0.00948089
2456; 114; 134; 0; 0; 0; 0.162181; 0.807633; 1.51964
2457; 114; 135; 1.11022e-16; -1.11022e-16; -5.55112e-17; -0.374574; 0.0100736; 0.325285
2458; 114; 140; 0; 0; 0; 0.311325; -0.0649421; 0.988427
2459; 114; 147; 5.55112e-17; 0; -2.77556e-17; 0.428276; 0.0177712; 0.106519
2460; 114; 149; 0; 0; 0; 0.781446; 1.48124; 1.19246
2461; 114; 159; 5.55112e-17; 0; -2.77556e-17; 0.196556; -0.0402242; 0.141854
2462; 114; 162; 0; 0; 0; -0.52204; 0.566283; -0.119457
2463; 114; 163; 0; 1.11022e-16; 0; -0.051603; 0.240661; -0.233236
2464; 114; 169; 5.55112e-17; 0; -2.77556e-17; -0.110569; 0.000949707; 0.0368736
2465; 114; 173; 5.55112e-17; 0; -2.77556e-17; -0.740171; 0.484784; 0.284513
2466; 114; 179; 5.55112e-17; 0; -2.77556e-17; -0.50319; -0.0520636; 0.470595
2467; 114; 180; 0; 0; 0; -0.168244; -0.0907687; 0.456113
2468; 114; 183; 5.55112e-17; 0; -2.77556e-17; 0.290586; 0.0306385; -0.0602161
2469; 114; 185; 0; 0; 0; -0.677906; 1.02877; -0.367395
2470; 114; 192; 0; 0; 0; 0.751919; 0.427222; -0.781838
2471; 115; 164; 0; 0; 0; -0.432511; 0.320413; 0.161715
2472; 116; 118; 0; 0; 0; -0.0141067; -0.000894977; 0.00887667
2473; 116; 119; 0; 0; 0; 0.068784; -0.133475; 0.128407
2474; 116; 120; 0; 0; 0; -0.173398; -0.0823015; 0.666999
2475; 116; 132; 0; 0; 0; 0.426481; 0.16498; 0.105809
2476; 116; 135; 1.73472e-18; 5.55112e-17; -2.77556e-17; -0.374574; 0.0100736; 0.325285
2477; 116; 144; 0; 0; 0; 0.175559; 0.156205; 0.386334
2478; 116; 159; 0; 0; 0; 0.196556; -0.0402242; 0.141854
2479; 116; 164; 0; 0; 0; -0.432511; 0.320413; 0.161715
2480; 116; 180; -8.67362e-19; -2.77556e-17; 2.77556e-17; -0.168244; -0.0907687; 0.456113
2481; 116; 183; 1.73472e-18; 5.55112e-17; -2.77556e-17; 0.290586; 0.0306385; -0.0602161
2482; 116; 189; 1.73472e-18; 5.55112e-17; -2.77556e-17; -0.221069; 0.142232; 0.146482
2483; 116; 193; -8.67362e-19; -2.77556e-17; 2.77556e-17; 0.805084; 0.159287; 0.406299
2484; 117; 140; 0; 0; 0; 0.311325; -0.0649421; 0.988427
2485; 117; 149; 0; 0; 0; 0.781446; 1.48124; 1.19246
2486; 117; 155; 0; -1.38778e-17; 2.77556e-17; -0.141466; 0.271111; 0.338911
2487; 117; 163; 2.77556e-17; -2.77556e-17; 2.77556e-17; -0.051603; 0.240661; -0.233236
2488; 117; 192; 0; 0; 0; 0.751919; 0.427222; -0.781838
2489; 118; 119; 7.80626e-18; 4.87891e-19; -4.33681e-18; 0.068784; -0.133475; 0.128407
2490; 118; 120; -8.67362e-18; -5.42101e-19; 5.20417e-18; -0.173398; -0.0823015; 0.666999
2491; 118; 122; -6.07153e-18; -3.79471e-19; 3.46945e-18; -0.102493; -0.0624621; 0.248217
2492; 118; 123; -3.03577e-17; -1.95156e-18; 1.9082e-17; -0.355661; 1.06044; 0.0285952
2493; 118; 128; 0; 0; 0; 0.023092; 0.0790913; -0.212094
2494; 118; 129; 3.46945e-18; 2.1684e-19; -1.73472e-18; 0.294281; 0.888858; -0.780931
2495; 118; 132; 6.07153e-18; 3.79471e-19; -3.46945e-18; 0.426481; 0.16498; 0.105809
2496; 118; 137; -2.60209e-17; -1.68051e-18; 1.64799e-17; 0.247888; -0.651208; 0.418795
2497; 118; 139; -8.67362e-18; -5.42101e-19; 5.20417e-18; -0.165178; -0.228887; 0.40895
2498; 118; 142; 1.73472e-17; 1.13841e-18; -1.12757e-17; 0.184952; 0.0885356; -0.0644098
2499; 118; 144; 0; 0; 0; 0.175559; 0.156205; 0.386334
2500; 118; 146; -3.90313e-17; -2.49366e-18; 2.51535e-17; 0.809392; 0.509108; 0.0326037
2501; 118; 147; -2.60209e-18; -1.6263e-19; 1.73472e-18; 0.428276; 0.0177712; 0.106519
2502; 118; 149; -3.38271e-17; -2.11419e-18; 2.08167e-17; 0.781446; 1.48124; 1.19246
2503; 118; 151; 8.67362e-18; 5.42101e-19; -5.20417e-18; 0.363992; 0.103316; -0.00455033
2504; 118; 154; -2.60209e-18; -1.6263e-19; 1.73472e-18; 0.508684; 0.397154; 1.35448
2505; 118; 156; 1.73472e-17; 1.13841e-18; -1.12757e-17; 0.57268; 0.32621; -0.0323626
2506; 118; 158; -1.73472e-18; -1.0842e-19; 8.67362e-19; -0.0341688; -0.00983025; 0.355217
2507; 118; 159; -1.56125e-17; -1.02999e-18; 1.04083e-17; 0.196556; -0.0402242; 0.141854
2508; 118; 161; -6.41848e-17; -4.06576e-18; 4.0766e-17; 1.01673; 0.844653; 0.817174
2509; 118; 163; -2.60209e-18; -1.6263e-19; 1.73472e-18; -0.051603; 0.240661; -0.233236
2510; 118; 164; 7.80626e-18; 4.87891e-19; -4.33681e-18; -0.432511; 0.320413; 0.161715
2511; 118; 165; -1.73472e-17; -1.0842e-18; 1.12757e-17; -0.296609; 0.303404; 0.744911
2512; 118; 168; 2.77556e-17; 1.78893e-18; -1.73472e-17; 0.710454; 0.47881; -0.218669
2513; 118; 169; 4.33681e-18; 2.71051e-19; -2.60209e-18; -0.110569; 0.000949707; 0.0368736
2514; 118; 170; -6.07153e-18; -3.79471e-19; 3.46945e-18; 0.281231; 0.0111975; -0.0296202
2515; 118; 174; 1.73472e-17; 1.13841e-18; -1.12757e-17; 0.376376; 0.444197; -0.0829653
2516; 118; 180; 2.08167e-17; 1.30104e-18; -1.30104e-17; -0.168244; -0.0907687; 0.456113
2517; 118; 183; -4.33681e-18; -2.71051e-19; 2.60209e-18; 0.290586; 0.0306385; -0.0602161
2518; 118; 184; 3.64292e-17; 2.33103e-18; -2.34188e-17; -0.41872; 0.81176; 0.148067
2519; 118; 189; -1.73472e-18; -1.0842e-19; 8.67362e-19; -0.221069; 0.142232; 0.146482
2520; 118; 193; 4.33681e-18; 2.71051e-19; -2.60209e-18; 0.805084; 0.159287; 0.406299
2521; 118; 194; -2.60209e-18; -1.6263e-19; 1.73472e-18; -0.0462167; 0.899406; -0.153053
2522; 118; 195; -1.04083e-17; -6.50521e-19; 6.07153e-18; 0.373675; -0.430403; 0.0930082
2523; 119; 128; 6.93889e-18; -1.38778e-17; 1.38778e-17; 0.023092; 0.0790913; -0.212094
2524; 119; 144; -1.38778e-17; 2.77556e-17; -2.77556e-17; 0.175559; 0.156205; 0.386334
2525; 119; 165; 0; 0; 0; -0.296609; 0.303404; 0.744911
2526; 119; 174; 6.93889e-18; -1.38778e-17; 1.38778e-17; 0.376376; 0.444197; -0.0829653
2527; 119; 189; -6.93889e-18; 1.38778e-17; -1.38778e-17; -0.221069; 0.142232; 0.146482
