# FractureId; NumTraces
0; 11
# TraceId; Tips; Length
2282; true; 0.779405
1030; true; 0.779405
976; true; 0.779405
626; true; 0.779405
2242; true; 0.779405
2199; true; 0.779405
2011; true; 0.779405
1706; true; 0.779405
1674; true; 0.779405
1646; true; 0.779405
186; true; 0.779405
1920; true; 0.779405
2808; true; 0.779405
2855; true; 0.69092
2856; true; 0.494554
2852; true; 0.339087
# FractureId; NumTraces
163; 60
# TraceId; Tips; Length
2859; true; 3.25765
2865; true; 1.28566
2863; true; 1.17117
2867; true; 1.16584
2862; true; 0.929417
2868; true; 0.913506
2860; true; 0.884206
2858; true; 0.562034
2864; true; 0.494554
2487; true; 0.339087
187; true; 0.339087
409; true; 0.339087
2283; true; 0.339087
2042; true; 0.339087
2389; true; 0.339087
1647; true; 0.339087
1779; true; 0.339087
2243; true; 0.339087
2179; true; 0.339087
2422; true; 0.339087
2444; true; 0.339087
2509; true; 0.339087
2541; true; 0.339087
2677; true; 0.339087
2723; true; 0.339087
2757; true; 0.339087
2773; true; 0.339087
2796; true; 0.339087
2832; true; 0.339087
2852; true; 0.339087
1420; true; 0.339087
123; true; 0.339087
373; true; 0.339087
589; true; 0.339087
841; true; 0.339087
892; true; 0.339087
977; true; 0.339087
1031; true; 0.339087
1088; true; 0.339087
1179; true; 0.339087
1265; true; 0.339087
1341; true; 0.339087
80; true; 0.339087
1493; true; 0.339087
1586; true; 0.339087
1675; true; 0.339087
1818; true; 0.339087
1887; true; 0.339087
1985; true; 0.339087
2086; true; 0.339087
2809; true; 0.339087
1614; true; 0.339087
1961; true; 0.339087
2012; true; 0.339087
2131; true; 0.339087
1540; true; 0.339087
2463; true; 0.339087
2330; true; 0.339087
2866; true; 0.300929
2861; true; 0.116559
# FractureId; NumTraces
164; 92
# TraceId; Tips; Length
2874; true; 1.42612
2880; true; 1.24558
2875; true; 1.17117
2872; true; 0.929417
2882; true; 0.913506
2869; true; 0.884206
2876; true; 0.69092
2873; true; 0.588093
2883; true; 0.577521
1587; true; 0.562034
1321; true; 0.562034
2354; true; 0.562034
2180; true; 0.562034
2106; true; 0.562034
2200; true; 0.562034
2262; true; 0.562034
26; true; 0.562034
2301; true; 0.562034
2331; true; 0.562034
2423; true; 0.562034
2284; true; 0.562034
2471; true; 0.562034
2479; true; 0.562034
2568; true; 0.562034
2087; true; 0.562034
2577; true; 0.562034
2590; true; 0.562034
2606; true; 0.562034
2615; true; 0.562034
2634; true; 0.562034
2637; true; 0.562034
2716; true; 0.562034
2724; true; 0.562034
2742; true; 0.562034
2791; true; 0.562034
2797; true; 0.562034
2810; true; 0.562034
2841; true; 0.562034
2858; true; 0.562034
694; true; 0.562034
1359; true; 0.562034
1297; true; 0.562034
1273; true; 0.562034
1234; true; 0.562034
978; true; 0.562034
912; true; 0.562034
796; true; 0.562034
760; true; 0.562034
2013; true; 0.562034
590; true; 0.562034
525; true; 0.562034
492; true; 0.562034
317; true; 0.562034
280; true; 0.562034
188; true; 0.562034
81; true; 0.562034
2043; true; 0.562034
1444; true; 0.562034
1494; true; 0.562034
1921; true; 0.562034
1853; true; 0.562034
1819; true; 0.562034
1707; true; 0.562034
2510; true; 0.562034
124; true; 0.562034
2132; true; 0.562034
1962; true; 0.562034
303; true; 0.562034
2244; true; 0.562034
627; true; 0.562034
2850; true; 0.562034
2823; true; 0.562034
2651; true; 0.562034
2542; true; 0.562034
1180; true; 0.562034
2630; true; 0.562034
1089; true; 0.562034
1032; true; 0.562034
745; true; 0.562034
2678; true; 0.562034
2702; true; 0.562034
1648; true; 0.562034
2390; true; 0.562034
842; true; 0.562034
1747; true; 0.562034
1780; true; 0.562034
2877; true; 0.494554
2881; true; 0.300929
2879; true; 0.298337
2871; true; 0.283008
2878; true; 0.204357
2870; true; 0.116559
# FractureId; NumTraces
165; 11
# TraceId; Tips; Length
695; true; 0.857276
2245; true; 0.857276
2511; true; 0.857276
2525; true; 0.857276
2543; true; 0.857276
2638; true; 0.857276
2842; true; 0.857276
913; true; 0.857276
2743; true; 0.857276
2885; true; 0.300929
2884; true; 0.298337
# FractureId; NumTraces
166; 5
# TraceId; Tips; Length
797; true; 1.83792
2044; true; 1.83792
2391; true; 1.83792
1820; true; 1.83792
2591; true; 1.83792
# FractureId; NumTraces
167; 35
# TraceId; Tips; Length
1821; true; 3.25765
921; true; 3.25765
1781; true; 3.25765
189; true; 3.25765
2285; true; 3.25765
2014; true; 3.25765
2592; true; 3.25765
1235; true; 3.25765
1113; true; 3.25765
2859; true; 3.25765
2758; true; 3.25765
2725; true; 3.25765
2811; true; 3.25765
2853; true; 3.25765
2560; true; 3.25765
2392; true; 3.25765
2344; true; 3.25765
2332; true; 3.25765
249; true; 3.25765
2201; true; 3.25765
2181; true; 3.25765
2133; true; 3.25765
2045; true; 3.25765
1986; true; 3.25765
1963; true; 3.25765
1888; true; 3.25765
1854; true; 3.25765
1541; true; 3.25765
798; true; 3.25765
374; true; 3.25765
297; true; 3.25765
1266; true; 3.25765
2888; true; 1.24558
2886; true; 1.17117
2887; true; 0.530846
# FractureId; NumTraces
168; 76
# TraceId; Tips; Length
2895; true; 1.24558
2890; true; 1.17117
2897; true; 1.16584
2898; true; 0.913506
2593; true; 0.884206
2393; true; 0.884206
1822; true; 0.884206
1748; true; 0.884206
1720; true; 0.884206
1922; true; 0.884206
2015; true; 0.884206
2162; true; 0.884206
1236; true; 0.884206
2350; true; 0.884206
933; true; 0.884206
10; true; 0.884206
46; true; 0.884206
746; true; 0.884206
281; true; 0.884206
331; true; 0.884206
2726; true; 0.884206
1889; true; 0.884206
2774; true; 0.884206
1987; true; 0.884206
2759; true; 0.884206
2046; true; 0.884206
2837; true; 0.884206
2544; true; 0.884206
2703; true; 0.884206
2652; true; 0.884206
2182; true; 0.884206
2833; true; 0.884206
2583; true; 0.884206
2812; true; 0.884206
2561; true; 0.884206
2512; true; 0.884206
1782; true; 0.884206
250; true; 0.884206
327; true; 0.884206
375; true; 0.884206
448; true; 0.884206
493; true; 0.884206
591; true; 0.884206
696; true; 0.884206
799; true; 0.884206
843; true; 0.884206
893; true; 0.884206
979; true; 0.884206
1123; true; 0.884206
1130; true; 0.884206
1181; true; 0.884206
1327; true; 0.884206
1342; true; 0.884206
1421; true; 0.884206
1542; true; 0.884206
2860; true; 0.884206
1855; true; 0.884206
2869; true; 0.884206
38; true; 0.884206
2145; true; 0.884206
1708; true; 0.884206
1615; true; 0.884206
2202; true; 0.884206
1314; true; 0.884206
190; true; 0.884206
1495; true; 0.884206
1033; true; 0.884206
2894; true; 0.834986
2889; true; 0.683671
2899; true; 0.577521
2891; true; 0.530846
2900; true; 0.528288
2892; true; 0.494554
2901; true; 0.378114
2896; true; 0.300929
2893; true; 0.204357
# FractureId; NumTraces
169; 31
# TraceId; Tips; Length
2905; true; 1.28566
2903; true; 1.17117
2902; true; 0.929417
2907; true; 0.913506
2904; true; 0.494554
2906; true; 0.300929
1676; true; 0.116559
2464; true; 0.116559
2134; true; 0.116559
2798; true; 0.116559
2813; true; 0.116559
1182; true; 0.116559
2246; true; 0.116559
2513; true; 0.116559
2838; true; 0.116559
2775; true; 0.116559
2624; true; 0.116559
410; true; 0.116559
2445; true; 0.116559
1649; true; 0.116559
1496; true; 0.116559
592; true; 0.116559
2545; true; 0.116559
2047; true; 0.116559
2843; true; 0.116559
2861; true; 0.116559
844; true; 0.116559
2088; true; 0.116559
2016; true; 0.116559
2870; true; 0.116559
1588; true; 0.116559
# FractureId; NumTraces
170; 18
# TraceId; Tips; Length
2908; true; 1.42612
2911; true; 0.577521
2909; true; 0.494554
2910; true; 0.300929
1183; true; 0.283008
2679; true; 0.283008
2546; true; 0.283008
2871; true; 0.283008
2744; true; 0.283008
2653; true; 0.283008
494; true; 0.283008
2514; true; 0.283008
2394; true; 0.283008
2089; true; 0.283008
1823; true; 0.283008
1749; true; 0.283008
697; true; 0.283008
593; true; 0.283008
# FractureId; NumTraces
171; 2
# TraceId; Tips; Length
2395; true; 2.11838
2680; true; 2.11838
# FractureId; NumTraces
172; 3
# TraceId; Tips; Length
2776; true; 0.683671
1543; true; 0.683671
2889; true; 0.683671
# FractureId; NumTraces
173; 46
# TraceId; Tips; Length
2912; true; 1.42612
2913; true; 1.17117
2424; true; 0.929417
2090; true; 0.929417
125; true; 0.929417
2654; true; 0.929417
2607; true; 0.929417
2465; true; 0.929417
2704; true; 0.929417
82; true; 0.929417
2247; true; 0.929417
2854; true; 0.929417
1677; true; 0.929417
2902; true; 0.929417
1497; true; 0.929417
526; true; 0.929417
628; true; 0.929417
1360; true; 0.929417
1184; true; 0.929417
1650; true; 0.929417
2547; true; 0.929417
2446; true; 0.929417
698; true; 0.929417
980; true; 0.929417
2333; true; 0.929417
1034; true; 0.929417
2814; true; 0.929417
1298; true; 0.929417
2017; true; 0.929417
1923; true; 0.929417
2862; true; 0.929417
2302; true; 0.929417
2681; true; 0.929417
2396; true; 0.929417
2203; true; 0.929417
2135; true; 0.929417
1709; true; 0.929417
594; true; 0.929417
495; true; 0.929417
2872; true; 0.929417
1589; true; 0.929417
2918; true; 0.913506
2914; true; 0.69092
2915; true; 0.494554
2917; true; 0.300929
2916; true; 0.204357
# FractureId; NumTraces
174; 15
# TraceId; Tips; Length
699; true; 0.588093
894; true; 0.588093
1185; true; 0.588093
1422; true; 0.588093
1824; true; 0.588093
2091; true; 0.588093
2248; true; 0.588093
2397; true; 0.588093
2515; true; 0.588093
2526; true; 0.588093
2682; true; 0.588093
2844; true; 0.588093
2873; true; 0.588093
2920; true; 0.300929
2919; true; 0.298337
# FractureId; NumTraces
175; 36
# TraceId; Tips; Length
2912; true; 1.42612
2874; true; 1.42612
2608; true; 1.42612
1498; true; 1.42612
1445; true; 1.42612
2303; true; 1.42612
2092; true; 1.42612
2594; true; 1.42612
1924; true; 1.42612
1856; true; 1.42612
1825; true; 1.42612
1237; true; 1.42612
2616; true; 1.42612
2705; true; 1.42612
595; true; 1.42612
2908; true; 1.42612
83; true; 1.42612
126; true; 1.42612
2425; true; 1.42612
2136; true; 1.42612
282; true; 1.42612
304; true; 1.42612
527; true; 1.42612
629; true; 1.42612
1035; true; 1.42612
2018; true; 1.42612
2398; true; 1.42612
2655; true; 1.42612
1750; true; 1.42612
2925; true; 1.24558
2921; true; 1.17117
2926; true; 0.913506
2923; true; 0.69092
2927; true; 0.577521
2922; true; 0.530846
2924; true; 0.204357
# FractureId; NumTraces
176; 67
# TraceId; Tips; Length
2932; true; 1.24558
84; true; 1.17117
1710; true; 1.17117
1751; true; 1.17117
1783; true; 1.17117
1361; true; 1.17117
2426; true; 1.17117
1267; true; 1.17117
1186; true; 1.17117
2745; true; 1.17117
1890; true; 1.17117
2815; true; 1.17117
800; true; 1.17117
2886; true; 1.17117
630; true; 1.17117
596; true; 1.17117
2890; true; 1.17117
376; true; 1.17117
2204; true; 1.17117
2286; true; 1.17117
2399; true; 1.17117
2183; true; 1.17117
1988; true; 1.17117
2093; true; 1.17117
2548; true; 1.17117
2569; true; 1.17117
2595; true; 1.17117
2656; true; 1.17117
2706; true; 1.17117
2727; true; 1.17117
2760; true; 1.17117
2863; true; 1.17117
2903; true; 1.17117
2913; true; 1.17117
2921; true; 1.17117
1499; true; 1.17117
496; true; 1.17117
747; true; 1.17117
283; true; 1.17117
934; true; 1.17117
981; true; 1.17117
1036; true; 1.17117
1090; true; 1.17117
1238; true; 1.17117
1299; true; 1.17117
251; true; 1.17117
1446; true; 1.17117
1544; true; 1.17117
1590; true; 1.17117
1826; true; 1.17117
1857; true; 1.17117
191; true; 1.17117
1925; true; 1.17117
1964; true; 1.17117
27; true; 1.17117
127; true; 1.17117
2048; true; 1.17117
2019; true; 1.17117
2875; true; 1.17117
2683; true; 1.17117
2334; true; 1.17117
2137; true; 1.17117
2933; true; 0.913506
2929; true; 0.69092
2928; true; 0.530846
2930; true; 0.494554
2931; true; 0.204357
# FractureId; NumTraces
177; 5
# TraceId; Tips; Length
1423; true; 1.09399
895; true; 1.09399
1545; true; 1.09399
2163; true; 1.09399
2777; true; 1.09399
# FractureId; NumTraces
178; 40
# TraceId; Tips; Length
2937; true; 1.24558
2938; true; 0.913506
2934; true; 0.69092
2939; true; 0.577521
2596; true; 0.530846
2684; true; 0.530846
1187; true; 0.530846
2922; true; 0.530846
2928; true; 0.530846
2891; true; 0.530846
2887; true; 0.530846
2205; true; 0.530846
2816; true; 0.530846
2707; true; 0.530846
2400; true; 0.530846
2335; true; 0.530846
2304; true; 0.530846
252; true; 0.530846
1926; true; 0.530846
1239; true; 0.530846
284; true; 0.530846
377; true; 0.530846
700; true; 0.530846
801; true; 0.530846
935; true; 0.530846
982; true; 0.530846
1037; true; 0.530846
1091; true; 0.530846
1891; true; 0.530846
1300; true; 0.530846
1362; true; 0.530846
1500; true; 0.530846
1752; true; 0.530846
1784; true; 0.530846
1827; true; 0.530846
1858; true; 0.530846
2657; true; 0.530846
2287; true; 0.530846
2935; true; 0.494554
2936; true; 0.204357
# FractureId; NumTraces
179; 35
# TraceId; Tips; Length
2941; true; 0.913506
802; true; 0.69092
85; true; 0.69092
1038; true; 0.69092
2923; true; 0.69092
2288; true; 0.69092
128; true; 0.69092
2336; true; 0.69092
2401; true; 0.69092
2466; true; 0.69092
2597; true; 0.69092
2658; true; 0.69092
2708; true; 0.69092
2855; true; 0.69092
2876; true; 0.69092
2914; true; 0.69092
2929; true; 0.69092
2934; true; 0.69092
2184; true; 0.69092
2138; true; 0.69092
1927; true; 0.69092
1859; true; 0.69092
597; true; 0.69092
631; true; 0.69092
1678; true; 0.69092
2206; true; 0.69092
1114; true; 0.69092
1240; true; 0.69092
1501; true; 0.69092
1363; true; 0.69092
1753; true; 0.69092
1828; true; 0.69092
285; true; 0.69092
2942; true; 0.577521
2940; true; 0.204357
# FractureId; NumTraces
180; 94
# TraceId; Tips; Length
2946; true; 1.85111
2947; true; 1.24558
2945; true; 0.925313
2949; true; 0.913506
2944; true; 0.834986
2950; true; 0.577521
2951; true; 0.528288
2717; true; 0.494554
2915; true; 0.494554
2892; true; 0.494554
2337; true; 0.494554
2516; true; 0.494554
2696; true; 0.494554
47; true; 0.494554
2746; true; 0.494554
2799; true; 0.494554
2480; true; 0.494554
1679; true; 0.494554
1546; true; 0.494554
2904; true; 0.494554
2909; true; 0.494554
1315; true; 0.494554
86; true; 0.494554
761; true; 0.494554
129; true; 0.494554
1092; true; 0.494554
1039; true; 0.494554
497; true; 0.494554
2685; true; 0.494554
1301; true; 0.494554
748; true; 0.494554
2728; true; 0.494554
598; true; 0.494554
2249; true; 0.494554
411; true; 0.494554
2761; true; 0.494554
253; true; 0.494554
2447; true; 0.494554
2578; true; 0.494554
2562; true; 0.494554
1928; true; 0.494554
1241; true; 0.494554
1188; true; 0.494554
2877; true; 0.494554
1711; true; 0.494554
2829; true; 0.494554
1829; true; 0.494554
2817; true; 0.494554
2856; true; 0.494554
2709; true; 0.494554
2935; true; 0.494554
2864; true; 0.494554
2635; true; 0.494554
2584; true; 0.494554
2930; true; 0.494554
2824; true; 0.494554
2289; true; 0.494554
2467; true; 0.494554
286; true; 0.494554
378; true; 0.494554
528; true; 0.494554
701; true; 0.494554
803; true; 0.494554
845; true; 0.494554
1274; true; 0.494554
1364; true; 0.494554
1424; true; 0.494554
1502; true; 0.494554
1591; true; 0.494554
1651; true; 0.494554
1754; true; 0.494554
1785; true; 0.494554
1892; true; 0.494554
1965; true; 0.494554
1989; true; 0.494554
2020; true; 0.494554
2049; true; 0.494554
2094; true; 0.494554
2139; true; 0.494554
2185; true; 0.494554
2207; true; 0.494554
2427; true; 0.494554
2305; true; 0.494554
2402; true; 0.494554
2803; true; 0.494554
2549; true; 0.494554
318; true; 0.494554
983; true; 0.494554
1051; true; 0.494554
2659; true; 0.494554
2598; true; 0.494554
2952; true; 0.378114
2948; true; 0.300929
2943; true; 0.204357
# FractureId; NumTraces
181; 35
# TraceId; Tips; Length
2953; true; 1.24558
2954; true; 0.577521
2931; true; 0.204357
2563; true; 0.204357
2943; true; 0.204357
804; true; 0.204357
2893; true; 0.204357
287; true; 0.204357
2140; true; 0.204357
2936; true; 0.204357
2878; true; 0.204357
1860; true; 0.204357
1503; true; 0.204357
1040; true; 0.204357
1189; true; 0.204357
599; true; 0.204357
936; true; 0.204357
2924; true; 0.204357
2686; true; 0.204357
2609; true; 0.204357
1242; true; 0.204357
2428; true; 0.204357
2403; true; 0.204357
1447; true; 0.204357
2095; true; 0.204357
379; true; 0.204357
2940; true; 0.204357
498; true; 0.204357
702; true; 0.204357
1830; true; 0.204357
2916; true; 0.204357
2660; true; 0.204357
2050; true; 0.204357
2599; true; 0.204357
1755; true; 0.204357
# FractureId; NumTraces
182; 13
# TraceId; Tips; Length
499; true; 0.834986
749; true; 0.834986
896; true; 0.834986
1093; true; 0.834986
1547; true; 0.834986
2404; true; 0.834986
2687; true; 0.834986
2894; true; 0.834986
2944; true; 0.834986
1425; true; 0.834986
2762; true; 0.834986
805; true; 0.834986
1343; true; 0.834986
# FractureId; NumTraces
183; 31
# TraceId; Tips; Length
2956; true; 0.577521
2955; true; 0.300929
2315; true; 0.298337
2919; true; 0.298337
2845; true; 0.298337
2818; true; 0.298337
2788; true; 0.298337
2718; true; 0.298337
2625; true; 0.298337
2570; true; 0.298337
2550; true; 0.298337
2517; true; 0.298337
2263; true; 0.298337
1426; true; 0.298337
412; true; 0.298337
600; true; 0.298337
703; true; 0.298337
1365; true; 0.298337
2164; true; 0.298337
1592; true; 0.298337
2107; true; 0.298337
1712; true; 0.298337
1756; true; 0.298337
2481; true; 0.298337
1190; true; 0.298337
2468; true; 0.298337
209; true; 0.298337
846; true; 0.298337
2884; true; 0.298337
2096; true; 0.298337
2879; true; 0.298337
# FractureId; NumTraces
184; 13
# TraceId; Tips; Length
2958; true; 1.16584
1427; true; 0.925313
2945; true; 0.925313
897; true; 0.925313
2518; true; 0.925313
2778; true; 0.925313
2846; true; 0.925313
1966; true; 0.925313
2165; true; 0.925313
2626; true; 0.925313
2688; true; 0.925313
2290; true; 0.925313
2957; true; 0.300929
# FractureId; NumTraces
185; 27
# TraceId; Tips; Length
87; true; 1.28566
2610; true; 1.28566
2729; true; 1.28566
2448; true; 1.28566
2429; true; 1.28566
2800; true; 1.28566
2819; true; 1.28566
2250; true; 1.28566
2865; true; 1.28566
1593; true; 1.28566
1504; true; 1.28566
2905; true; 1.28566
413; true; 1.28566
192; true; 1.28566
2847; true; 1.28566
2839; true; 1.28566
2689; true; 1.28566
130; true; 1.28566
2571; true; 1.28566
2469; true; 1.28566
2338; true; 1.28566
2291; true; 1.28566
2021; true; 1.28566
1967; true; 1.28566
1680; true; 1.28566
984; true; 1.28566
2959; true; 1.16584
# FractureId; NumTraces
186; 3
# TraceId; Tips; Length
2251; true; 2.12935
2690; true; 2.12935
2747; true; 2.12935
# FractureId; NumTraces
187; 6
# TraceId; Tips; Length
2748; true; 1.85111
1191; true; 1.85111
2405; true; 1.85111
500; true; 1.85111
704; true; 1.85111
2946; true; 1.85111
# FractureId; NumTraces
188; 40
# TraceId; Tips; Length
2888; true; 1.24558
2292; true; 1.24558
1243; true; 1.24558
2947; true; 1.24558
2406; true; 1.24558
2339; true; 1.24558
2600; true; 1.24558
2051; true; 1.24558
2932; true; 1.24558
1929; true; 1.24558
1786; true; 1.24558
1713; true; 1.24558
2925; true; 1.24558
2880; true; 1.24558
1094; true; 1.24558
1041; true; 1.24558
985; true; 1.24558
937; true; 1.24558
2953; true; 1.24558
380; true; 1.24558
2763; true; 1.24558
2710; true; 1.24558
2691; true; 1.24558
2895; true; 1.24558
193; true; 1.24558
2022; true; 1.24558
1968; true; 1.24558
2937; true; 1.24558
1861; true; 1.24558
1505; true; 1.24558
1302; true; 1.24558
254; true; 1.24558
2208; true; 1.24558
2820; true; 1.24558
2661; true; 1.24558
1893; true; 1.24558
1831; true; 1.24558
806; true; 1.24558
2960; true; 0.913506
2961; true; 0.577521
# FractureId; NumTraces
189; 91
# TraceId; Tips; Length
2964; true; 1.2659
2962; true; 0.915757
2963; true; 0.577521
2052; true; 0.300929
381; true; 0.300929
423; true; 0.300929
1192; true; 0.300929
1131; true; 0.300929
914; true; 0.300929
2256; true; 0.300929
2948; true; 0.300929
2840; true; 0.300929
2836; true; 0.300929
2316; true; 0.300929
28; true; 0.300929
1594; true; 0.300929
705; true; 0.300929
2639; true; 0.300929
2252; true; 0.300929
2906; true; 0.300929
2306; true; 0.300929
2311; true; 0.300929
437; true; 0.300929
2407; true; 0.300929
2896; true; 0.300929
2482; true; 0.300929
2519; true; 0.300929
2527; true; 0.300929
2551; true; 0.300929
2572; true; 0.300929
2627; true; 0.300929
449; true; 0.300929
2692; true; 0.300929
2697; true; 0.300929
2881; true; 0.300929
2719; true; 0.300929
2730; true; 0.300929
2792; true; 0.300929
2801; true; 0.300929
2825; true; 0.300929
2828; true; 0.300929
2834; true; 0.300929
414; true; 0.300929
319; true; 0.300929
288; true; 0.300929
750; true; 0.300929
847; true; 0.300929
898; true; 0.300929
986; true; 0.300929
88; true; 0.300929
601; true; 0.300929
529; true; 0.300929
140; true; 0.300929
1303; true; 0.300929
1366; true; 0.300929
2910; true; 0.300929
515; true; 0.300929
1714; true; 0.300929
2108; true; 0.300929
1757; true; 0.300929
2920; true; 0.300929
2097; true; 0.300929
1894; true; 0.300929
1652; true; 0.300929
501; true; 0.300929
1990; true; 0.300929
2023; true; 0.300929
2851; true; 0.300929
39; true; 0.300929
2848; true; 0.300929
2917; true; 0.300929
2866; true; 0.300929
2957; true; 0.300929
2955; true; 0.300929
2885; true; 0.300929
2830; true; 0.300929
2779; true; 0.300929
2749; true; 0.300929
2711; true; 0.300929
2631; true; 0.300929
2430; true; 0.300929
2264; true; 0.300929
2166; true; 0.300929
1930; true; 0.300929
1832; true; 0.300929
1506; true; 0.300929
1452; true; 0.300929
1244; true; 0.300929
1203; true; 0.300929
1042; true; 0.300929
762; true; 0.300929
# FractureId; NumTraces
190; 4
# TraceId; Tips; Length
1616; true; 2.80272
2408; true; 2.80272
2731; true; 2.80272
2764; true; 2.80272
# FractureId; NumTraces
191; 7
# TraceId; Tips; Length
1428; true; 1.49993
1895; true; 1.49993
1969; true; 1.49993
2628; true; 1.49993
2765; true; 1.49993
2780; true; 1.49993
2965; true; 1.16584
# FractureId; NumTraces
192; 33
# TraceId; Tips; Length
2053; true; 1.16584
2965; true; 1.16584
2293; true; 1.16584
415; true; 1.16584
2958; true; 1.16584
2897; true; 1.16584
2867; true; 1.16584
2849; true; 1.16584
2835; true; 1.16584
2821; true; 1.16584
2781; true; 1.16584
2766; true; 1.16584
2732; true; 1.16584
2488; true; 1.16584
2470; true; 1.16584
2449; true; 1.16584
2409; true; 1.16584
438; true; 1.16584
194; true; 1.16584
1991; true; 1.16584
1970; true; 1.16584
1833; true; 1.16584
1617; true; 1.16584
1595; true; 1.16584
1548; true; 1.16584
1429; true; 1.16584
1344; true; 1.16584
1193; true; 1.16584
1095; true; 1.16584
602; true; 1.16584
1896; true; 1.16584
1268; true; 1.16584
2959; true; 1.16584
# FractureId; NumTraces
193; 8
# TraceId; Tips; Length
706; true; 0.915757
1194; true; 0.915757
1430; true; 0.915757
2167; true; 0.915757
2483; true; 0.915757
2520; true; 0.915757
2782; true; 0.915757
2962; true; 0.915757
# FractureId; NumTraces
194; 72
# TraceId; Tips; Length
89; true; 0.913506
2960; true; 0.913506
2949; true; 0.913506
2868; true; 0.913506
2802; true; 0.913506
2450; true; 0.913506
2141; true; 0.913506
1862; true; 0.913506
1834; true; 0.913506
1715; true; 0.913506
1549; true; 0.913506
1507; true; 0.913506
1269; true; 0.913506
848; true; 0.913506
751; true; 0.913506
1897; true; 0.913506
2611; true; 0.913506
2552; true; 0.913506
2712; true; 0.913506
2431; true; 0.913506
2750; true; 0.913506
2253; true; 0.913506
255; true; 0.913506
416; true; 0.913506
1992; true; 0.913506
2907; true; 0.913506
603; true; 0.913506
1787; true; 0.913506
2938; true; 0.913506
899; true; 0.913506
2941; true; 0.913506
1195; true; 0.913506
1245; true; 0.913506
1367; true; 0.913506
1431; true; 0.913506
1596; true; 0.913506
1618; true; 0.913506
1653; true; 0.913506
2882; true; 0.913506
195; true; 0.913506
2857; true; 0.913506
2926; true; 0.913506
2822; true; 0.913506
2898; true; 0.913506
2767; true; 0.913506
29; true; 0.913506
2918; true; 0.913506
2693; true; 0.913506
131; true; 0.913506
2662; true; 0.913506
2933; true; 0.913506
2054; true; 0.913506
987; true; 0.913506
1043; true; 0.913506
1096; true; 0.913506
807; true; 0.913506
1681; true; 0.913506
632; true; 0.913506
502; true; 0.913506
1931; true; 0.913506
1971; true; 0.913506
2024; true; 0.913506
2601; true; 0.913506
2098; true; 0.913506
2186; true; 0.913506
2209; true; 0.913506
2410; true; 0.913506
382; true; 0.913506
2521; true; 0.913506
2573; true; 0.913506
2294; true; 0.913506
2733; true; 0.913506
# FractureId; NumTraces
195; 70
# TraceId; Tips; Length
1044; true; 0.577521
2793; true; 0.577521
1788; true; 0.577521
2602; true; 0.577521
48; true; 0.577521
808; true; 0.577521
2883; true; 0.577521
2663; true; 0.577521
2146; true; 0.577521
2307; true; 0.577521
2257; true; 0.577521
2210; true; 0.577521
2585; true; 0.577521
2911; true; 0.577521
1863; true; 0.577521
1835; true; 0.577521
2927; true; 0.577521
1716; true; 0.577521
2522; true; 0.577521
2553; true; 0.577521
1619; true; 0.577521
2640; true; 0.577521
2713; true; 0.577521
2720; true; 0.577521
2734; true; 0.577521
2751; true; 0.577521
2768; true; 0.577521
2783; true; 0.577521
2789; true; 0.577521
2826; true; 0.577521
938; true; 0.577521
196; true; 0.577521
215; true; 0.577521
256; true; 0.577521
289; true; 0.577521
383; true; 0.577521
503; true; 0.577521
530; true; 0.577521
540; true; 0.577521
752; true; 0.577521
900; true; 0.577521
915; true; 0.577521
988; true; 0.577521
1047; true; 0.577521
2956; true; 0.577521
1124; true; 0.577521
2954; true; 0.577521
2950; true; 0.577521
2942; true; 0.577521
2939; true; 0.577521
1432; true; 0.577521
1453; true; 0.577521
1508; true; 0.577521
1550; true; 0.577521
2055; true; 0.577521
2961; true; 0.577521
2899; true; 0.577521
2963; true; 0.577521
2694; true; 0.577521
2109; true; 0.577521
2099; true; 0.577521
1758; true; 0.577521
1345; true; 0.577521
1316; true; 0.577521
1304; true; 0.577521
1196; true; 0.577521
1052; true; 0.577521
707; true; 0.577521
320; true; 0.577521
2966; true; 0.528288
# FractureId; NumTraces
196; 4
# TraceId; Tips; Length
1433; true; 1.2659
2168; true; 1.2659
2784; true; 1.2659
2964; true; 1.2659
# FractureId; NumTraces
197; 13
# TraceId; Tips; Length
712; true; 0.528288
809; true; 0.528288
2900; true; 0.528288
504; true; 0.528288
708; true; 0.528288
901; true; 0.528288
1434; true; 0.528288
1836; true; 0.528288
2355; true; 0.528288
2411; true; 0.528288
2951; true; 0.528288
2966; true; 0.528288
1197; true; 0.528288
# FractureId; NumTraces
198; 11
# TraceId; Tips; Length
505; true; 0.378114
753; true; 0.378114
1435; true; 0.378114
2952; true; 0.378114
902; true; 0.378114
2554; true; 0.378114
2901; true; 0.378114
1551; true; 0.378114
2169; true; 0.378114
2412; true; 0.378114
2785; true; 0.378114
# FractureId; NumTraces
199; 2
# TraceId; Tips; Length
709; true; 0.901789
2786; true; 0.901789
